feature,name,address,website,longitude,latitude,location
Parks,Cascade Place,5199 PALMER CT NW,http://www.seattle.gov/parks/park_detail.asp?ID=3902,-122.358092,47.666216,"(47.666216, -122.358092)"
Parks,Tilikum Place,5TH AVE & DENNY WAY,http://www.seattle.gov/parks/park_detail.asp?ID=3909,-122.347411,47.618382,"(47.618382, -122.347411)"
Parks,Kobe Terrace,,http://www.seattle.gov/parks/park_detail.asp?ID=3915,-122.324494,47.60042,"(47.60042, -122.324494)"
Parks,Stevens Place,,http://www.seattle.gov/parks/park_detail.asp?ID=3919,-122.310563,47.577122,"(47.577122, -122.310563)"
Parks,College Street Park,2915 S COLLEGE ST,http://www.seattle.gov/parks/park_detail.asp?ID=3922,-122.294616,47.582697,"(47.582697, -122.294616)"
Parks,Sierra Place,,http://www.seattle.gov/parks/park_detail.asp?ID=3928,-122.282492,47.573282,"(47.573282, -122.282492)"
Parks,Fletcher Place,,http://www.seattle.gov/parks/park_detail.asp?ID=3948,-122.261484,47.519093,"(47.519093, -122.261484)"
Parks,Waterfront Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3973,-122.342196,47.606778,"(47.606778, -122.342196)"
Parks,Highland Place,HIGHLAND DR / 1ST AVE N,http://www.seattle.gov/parks/park_detail.asp?ID=3979,-122.355466,47.629656,"(47.629656, -122.355466)"
Parks,Crown Hill Glen,8735 19TH AVE NW,http://www.seattle.gov/parks/park_detail.asp?ID=4070,-122.381394,47.693703,"(47.693703, -122.381394)"
Parks,Lewis Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4076,-122.314435,47.592857,"(47.592857, -122.314435)"
Parks,South Day Street Park,1400 LAKESIDE AVE S,http://www.seattle.gov/parks/park_detail.asp?ID=4082,-122.285724,47.590365,"(47.590365, -122.285724)"
Parks,Greg Davis Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4157,-122.366001,47.55437,"(47.55437, -122.366001)"
Parks,Northwest 60th Viewpoint,,http://www.seattle.gov/parks/park_detail.asp?ID=4161,-122.406561,47.672185,"(47.672185, -122.406561)"
Parks,Sam Smith Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4242,-122.297816,47.589982,"(47.589982, -122.297816)"
Parks,Taejon Park,1144 STURGUS AVE S,http://www.seattle.gov/parks/park_detail.asp?ID=4400,-122.312163,47.591919,"(47.591919, -122.312163)"
Parks,A. B. Ernst Park,723 N 35TH ST,http://www.seattle.gov/parks/park_detail.asp?ID=4404,-122.348825,47.650088,"(47.650088, -122.348825)"
Parks,Ravenna Woods,,http://www.seattle.gov/parks/park_detail.asp?ID=4411,-122.303161,47.662559,"(47.662559, -122.303161)"
Parks,Hitts Hill Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4413,-122.28455,47.554207,"(47.554207, -122.28455)"
Parks,Oxbow Park,6430 Corson Ave S,http://www.seattle.gov/parks/park_detail.asp?ID=4416,-122.321583,47.54499,"(47.54499, -122.321583)"
Parks,Fremont Peak Park,4351 PALATINE AVE N,http://www.seattle.gov/parks/park_detail.asp?ID=4424,-122.356671,47.661108,"(47.661108, -122.356671)"
Parks,Ballard Corners Park,17th Ave NW & NW 63rd St,http://www.seattle.gov/parks/park_detail.asp?ID=4428,-122.379116,47.674186,"(47.674186, -122.379116)"
Parks,Smith Cove Park,23RD AVE W / W MARINA PL,http://www.seattle.gov/parks/park_detail.asp?ID=4433,-122.387681,47.632602,"(47.632602, -122.387681)"
Parks,Madison Park North Beach,,http://www.seattle.gov/parks/park_detail.asp?ID=4441,-122.276119,47.639083,"(47.639083, -122.276119)"
Parks,Pinehurst Pocket Park,11700 19TH AVE NE,http://www.seattle.gov/parks/park_detail.asp?ID=4444,-122.308222,47.714186,"(47.714186, -122.308222)"
Parks,I-5 Colonnade,,http://www.seattle.gov/parks/park_detail.asp?ID=4446,-122.323409,47.634898,"(47.634898, -122.323409)"
Parks,Solstice Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4453,-122.390347,47.536413,"(47.536413, -122.390347)"
Parks,Horiuchi Park,156 BOREN AVE,http://www.seattle.gov/parks/park_detail.asp?ID=43,-122.318981,47.603132,"(47.603132, -122.318981)"
Parks,Sw Queen Anne Greenbelt,,http://www.seattle.gov/parks/park_detail.asp?ID=234,-122.373209,47.633353,"(47.633353, -122.373209)"
Parks,Blue Ridge Places,,http://www.seattle.gov/parks/park_detail.asp?ID=239,-122.381198,47.703194,"(47.703194, -122.381198)"
Parks,Golden Gardens Park,,http://www.seattle.gov/parks/park_detail.asp?ID=243,-122.403269,47.692105,"(47.692105, -122.403269)"
Parks,Kiwanis Memorial Preserve Park,,http://www.seattle.gov/parks/park_detail.asp?ID=246,-122.401004,47.66197,"(47.66197, -122.401004)"
Parks,Salmon Bay Park,,http://www.seattle.gov/parks/park_detail.asp?ID=249,-122.382145,47.679517,"(47.679517, -122.382145)"
Parks,Duwamish Head Greenbelt,,http://www.seattle.gov/parks/park_detail.asp?ID=260,-122.395546,47.583406,"(47.583406, -122.395546)"
Parks,Leschi-Lake Dell Natural Area,3525 E TERRACE ST,http://www.seattle.gov/parks/park_detail.asp?ID=263,-122.287835,47.604695,"(47.604695, -122.287835)"
Parks,Piers 62 And 63,,http://www.seattle.gov/parks/park_detail.asp?ID=274,-122.345238,47.608657,"(47.608657, -122.345238)"
Parks,Wolf Creek Ravine Natural Area,,http://www.seattle.gov/parks/park_detail.asp?ID=278,-122.352314,47.639775,"(47.639775, -122.352314)"
Parks,Twelfth West And W Howe Park,12th Ave W / W Howe St,http://www.seattle.gov/parks/park_detail.asp?ID=281,-122.373243,47.636418,"(47.636418, -122.373243)"
Parks,East Duwamish Greenbelt,1827 11TH AVE SOUTH,http://www.seattle.gov/parks/park_detail.asp?ID=283,-122.318448,47.586761,"(47.586761, -122.318448)"
Parks,Woodland Park,,http://www.seattle.gov/parks/park_detail.asp?ID=292,-122.344218,47.668907,"(47.668907, -122.344218)"
Parks,3001 E Madison,,http://www.seattle.gov/parks/park_detail.asp?ID=296,-122.293173,47.625169,"(47.625169, -122.293173)"
Parks,Marvins Garden,,http://www.seattle.gov/parks/park_detail.asp?ID=298,-122.384972,47.667976,"(47.667976, -122.384972)"
Parks,Bhy Kracke Park,,http://www.seattle.gov/parks/park_detail.asp?ID=304,-122.348402,47.630425,"(47.630425, -122.348402)"
Parks,Green Lake Park,,http://www.seattle.gov/parks/park_detail.asp?ID=307,-122.331029,47.681711,"(47.681711, -122.331029)"
Parks,Discovery Park,,http://www.seattle.gov/parks/park_detail.asp?ID=310,-122.416228,47.660498,"(47.660498, -122.416228)"
Parks,Northacres Park,,http://www.seattle.gov/parks/park_detail.asp?ID=361,-122.326993,47.721559,"(47.721559, -122.326993)"
Parks,Lakeview Park,,http://www.seattle.gov/parks/park_detail.asp?ID=365,-122.284731,47.62205,"(47.62205, -122.284731)"
Parks,Madison Park,,http://www.seattle.gov/parks/park_detail.asp?ID=369,-122.276692,47.63561,"(47.63561, -122.276692)"
Parks,East Montlake Park,,http://www.seattle.gov/parks/park_detail.asp?ID=374,-122.301265,47.646019,"(47.646019, -122.301265)"
Parks,South Passage Point Park,,http://www.seattle.gov/parks/park_detail.asp?ID=377,-122.322489,47.652204,"(47.652204, -122.322489)"
Parks,Summit Place,,http://www.seattle.gov/parks/park_detail.asp?ID=383,-122.325708,47.627081,"(47.627081, -122.325708)"
Parks,William Grose Park,1814 30TH AVE E,http://www.seattle.gov/parks/park_detail.asp?ID=385,-122.29294,47.618021,"(47.618021, -122.29294)"
Parks,Pratt Park,,http://www.seattle.gov/parks/park_detail.asp?ID=390,-122.307463,47.600705,"(47.600705, -122.307463)"
Parks,Leschi Park,100 LAKESIDE AV S,http://www.seattle.gov/parks/park_detail.asp?ID=392,-122.290256,47.599506,"(47.599506, -122.290256)"
Parks,Warren G. Magnuson Park,6550 Sand Point Wy NE,http://www.seattle.gov/parks/park_detail.asp?ID=398,-122.255086,47.680304,"(47.680304, -122.255086)"
Parks,Colman Park,,http://www.seattle.gov/parks/park_detail.asp?ID=405,-122.288611,47.585469,"(47.585469, -122.288611)"
Parks,Lakeridge Park,,http://www.seattle.gov/parks/park_detail.asp?ID=411,-122.247429,47.506033,"(47.506033, -122.247429)"
Parks,Pritchard Island Beach,,http://www.seattle.gov/parks/park_detail.asp?ID=420,-122.262831,47.52895,"(47.52895, -122.262831)"
Parks,"John C. Little, Sr. Park",6961 37th Avenue S,http://www.seattle.gov/parks/park_detail.asp?ID=429,-122.286687,47.539047,"(47.539047, -122.286687)"
Parks,View Ridge Playfield,,http://www.seattle.gov/parks/park_detail.asp?ID=444,-122.281073,47.680361,"(47.680361, -122.281073)"
Parks,California Place,CALIFORNIA AVE SW / SW HILL ST,http://www.seattle.gov/parks/park_detail.asp?ID=448,-122.386696,47.585641,"(47.585641, -122.386696)"
Parks,Fauntleroy Park,,http://www.seattle.gov/parks/park_detail.asp?ID=453,-122.383222,47.5192,"(47.5192, -122.383222)"
Parks,Lincoln Park,,http://www.seattle.gov/parks/park_detail.asp?ID=460,-122.396012,47.531177,"(47.531177, -122.396012)"
Parks,Roxhill Park,,http://www.seattle.gov/parks/park_detail.asp?ID=464,-122.368882,47.519496,"(47.519496, -122.368882)"
Parks,Cesar Chavez Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4448,-122.406373,47.661011,"(47.661011, -122.406373)"
Parks,North Passage Point Park,,http://www.seattle.gov/parks/park_detail.asp?ID=2956,-122.32243,47.653962,"(47.653962, -122.32243)"
Parks,Open Water Park,ELLIOTT BAY MARINA TO PIER 91,http://www.seattle.gov/parks/park_detail.asp?ID=3005,-122.386693,47.629555,"(47.629555, -122.386693)"
Parks,Interlaken Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3023,-122.308316,47.636257,"(47.636257, -122.308316)"
Parks,Viretta Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3098,-122.282003,47.61875,"(47.61875, -122.282003)"
Parks,Spruce Street Mini Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3117,-122.304648,47.603091,"(47.603091, -122.304648)"
Parks,Jimi Hendrix Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3121,-122.300842,47.588907,"(47.588907, -122.300842)"
Parks,Harvard-Miller/Roanoke Annex,,http://www.seattle.gov/parks/park_detail.asp?ID=3695,-122.321643,47.641091,"(47.641091, -122.321643)"
Parks,Union Bay Boglands #2,,http://www.seattle.gov/parks/park_detail.asp?ID=3751,-122.286524,47.656318,"(47.656318, -122.286524)"
Parks,Keystone Place,,http://www.seattle.gov/parks/park_detail.asp?ID=3880,-122.333769,47.670304,"(47.670304, -122.333769)"
Parks,Wedgwood Square,,http://www.seattle.gov/parks/park_detail.asp?ID=3899,-122.294772,47.688151,"(47.688151, -122.294772)"
Parks,Sunset Place,1ST AVE NW /  NW 52ND ST,http://www.seattle.gov/parks/park_detail.asp?ID=3901,-122.357602,47.666686,"(47.666686, -122.357602)"
Parks,Hyde Place,,http://www.seattle.gov/parks/park_detail.asp?ID=3905,-122.282887,47.632304,"(47.632304, -122.282887)"
Parks,Blaine Place,,http://www.seattle.gov/parks/park_detail.asp?ID=3907,-122.364152,47.626809,"(47.626809, -122.364152)"
Parks,First Hill Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3910,-122.325512,47.611906,"(47.611906, -122.325512)"
Parks,Alvin Larkins Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3914,-122.288745,47.614318,"(47.614318, -122.288745)"
Parks,Nantes Park,5062 SW ADMIRAL WAY,http://www.seattle.gov/parks/park_detail.asp?ID=3916,-122.397063,47.579565,"(47.579565, -122.397063)"
Parks,Mcclellan Place,,http://www.seattle.gov/parks/park_detail.asp?ID=3918,-122.311952,47.578768,"(47.578768, -122.311952)"
Parks,Fauntleroy Place,,http://www.seattle.gov/parks/park_detail.asp?ID=3921,-122.379834,47.562715,"(47.562715, -122.379834)"
Parks,Martin Luther King Jr Memorial,,http://www.seattle.gov/parks/park_detail.asp?ID=3923,-122.297163,47.582757,"(47.582757, -122.297163)"
Parks,Katharine Colman Triangle,,http://www.seattle.gov/parks/park_detail.asp?ID=3942,-122.38779,47.520876,"(47.520876, -122.38779)"
Parks,Lakeridge Playground,,http://www.seattle.gov/parks/park_detail.asp?ID=3972,-122.246841,47.510321,"(47.510321, -122.246841)"
Parks,Ne 60th Street Park,5TH AVE NE/NE 60TH ST,http://www.seattle.gov/parks/park_detail.asp?ID=3975,-122.322634,47.671728,"(47.671728, -122.322634)"
Parks,Eastlake Triangle,,http://www.seattle.gov/parks/park_detail.asp?ID=3977,-122.328918,47.62841,"(47.62841, -122.328918)"
Parks,Denny Blaine Lake Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3980,-122.284838,47.61833,"(47.61833, -122.284838)"
Parks,Stevens Triangle,,http://www.seattle.gov/parks/park_detail.asp?ID=3981,-122.283592,47.619443,"(47.619443, -122.283592)"
Parks,Denny Blaine Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3982,-122.280548,47.62011,"(47.62011, -122.280548)"
Parks,Coe Play Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3985,-122.365952,47.640108,"(47.640108, -122.365952)"
Parks,Soundview Terrace,,http://www.seattle.gov/parks/park_detail.asp?ID=3987,-122.37141,47.640849,"(47.640849, -122.37141)"
Parks,Puget Creek Greenspace,SW BRANDON ST/19TH AVE SW,http://www.seattle.gov/parks/park_detail.asp?ID=3993,-122.358556,47.55187,"(47.55187, -122.358556)"
Parks,Broadview Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3997,-122.355836,47.717936,"(47.717936, -122.355836)"
Parks,University Lake Shore Place,4275 NE 125TH ST,http://www.seattle.gov/parks/park_detail.asp?ID=3998,-122.28006,47.718937,"(47.718937, -122.28006)"
Parks,Rainier Place,298 NW 53RD ST,http://www.seattle.gov/parks/park_detail.asp?ID=3999,-122.359434,47.667567,"(47.667567, -122.359434)"
Parks,Plymouth Pillars Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4000,-122.329092,47.614124,"(47.614124, -122.329092)"
Parks,Inverness Ravine Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4001,-122.280809,47.691145,"(47.691145, -122.280809)"
Parks,Madrona Briar Patch,,http://www.seattle.gov/parks/park_detail.asp?ID=4005,-122.284261,47.615231,"(47.615231, -122.284261)"
Parks,Union Station Square,,http://www.seattle.gov/parks/park_detail.asp?ID=4007,-122.330086,47.599362,"(47.599362, -122.330086)"
Parks,Mcgilvra Place,,http://www.seattle.gov/parks/park_detail.asp?ID=4008,-122.313032,47.614233,"(47.614233, -122.313032)"
Parks,Parkmont Place,MAGNOLIA BLVD W/W PARKMONT PL,http://www.seattle.gov/parks/park_detail.asp?ID=4009,-122.410083,47.640142,"(47.640142, -122.410083)"
Parks,Fremont Canal Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4011,-122.357864,47.651802,"(47.651802, -122.357864)"
Parks,Eastmont Place,,http://www.seattle.gov/parks/park_detail.asp?ID=4012,-122.405566,47.63769,"(47.63769, -122.405566)"
Parks,Thayer Place,,http://www.seattle.gov/parks/park_detail.asp?ID=4014,-122.250038,47.510613,"(47.510613, -122.250038)"
Parks,Miller Triangle,,http://www.seattle.gov/parks/park_detail.asp?ID=4015,-122.305711,47.620311,"(47.620311, -122.305711)"
Parks,Williams Place,,http://www.seattle.gov/parks/park_detail.asp?ID=4016,-122.313094,47.619809,"(47.619809, -122.313094)"
Parks,Corliss Place,N 50TH ST / KEYSTONE PL N,http://www.seattle.gov/parks/park_detail.asp?ID=4017,-122.330874,47.665198,"(47.665198, -122.330874)"
Parks,Crescent Place,,http://www.seattle.gov/parks/park_detail.asp?ID=4018,-122.333029,47.684317,"(47.684317, -122.333029)"
Parks,Mount Claire Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4019,-122.28642,47.580737,"(47.580737, -122.28642)"
Parks,Bellevue Place,,http://www.seattle.gov/parks/park_detail.asp?ID=4022,-122.327658,47.626904,"(47.626904, -122.327658)"
Parks,Lakewood Triangle,,http://www.seattle.gov/parks/park_detail.asp?ID=4024,-122.28372,47.576058,"(47.576058, -122.28372)"
Parks,Beck Place,,http://www.seattle.gov/parks/park_detail.asp?ID=4028,-122.312027,47.671888,"(47.671888, -122.312027)"
Parks,Columbia Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4034,-122.287395,47.559792,"(47.559792, -122.287395)"
Parks,Rainbow Point,625 NE BANNER PLACE,http://www.seattle.gov/parks/park_detail.asp?ID=4045,-122.320476,47.682713,"(47.682713, -122.320476)"
Parks,South Park Meadow,,http://www.seattle.gov/parks/park_detail.asp?ID=4048,-122.323649,47.520795,"(47.520795, -122.323649)"
Parks,Carleton Highlands,3298 Perkins Lane W.,http://www.seattle.gov/parks/park_detail.asp?ID=4049,-122.415934,47.650028,"(47.650028, -122.415934)"
Parks,Lynn Street Mini Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4075,-122.32975,47.639849,"(47.639849, -122.32975)"
Parks,Ravenna Park Triangle,,http://www.seattle.gov/parks/park_detail.asp?ID=4080,-122.30367,47.668089,"(47.668089, -122.30367)"
Parks,Camp Long,5200 35TH AVE SW,http://www.seattle.gov/parks/park_detail.asp?ID=4154,-122.373161,47.556242,"(47.556242, -122.373161)"
Parks,Twelfth Avenue South Viewpoint,,http://www.seattle.gov/parks/park_detail.asp?ID=4159,-122.317764,47.577955,"(47.577955, -122.317764)"
Parks,Laurelhurst Triangle,46TH AV NE/E LAURELHURST DR NE,http://www.seattle.gov/parks/park_detail.asp?ID=4162,-122.277487,47.652696,"(47.652696, -122.277487)"
Parks,Cedar Park,3707 NE 135TH STREET,http://www.seattle.gov/parks/park_detail.asp?ID=4167,-122.288042,47.725808,"(47.725808, -122.288042)"
Parks,Ballard Commons Park,5701 22ND AVENUE NW,http://www.seattle.gov/parks/park_detail.asp?ID=4278,-122.385487,47.670549,"(47.670549, -122.385487)"
Parks,Noras Woods,720 29TH AVE,http://www.seattle.gov/parks/park_detail.asp?ID=4403,-122.294573,47.608732,"(47.608732, -122.294573)"
Parks,Thyme Patch Park,2853 NW 58TH ST,http://www.seattle.gov/parks/park_detail.asp?ID=4405,-122.395214,47.670709,"(47.670709, -122.395214)"
Parks,Greenwood Park,8905 FREMONT AVE N,http://www.seattle.gov/parks/park_detail.asp?ID=4408,-122.350647,47.693048,"(47.693048, -122.350647)"
Parks,Fairmount Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4410,-122.382219,47.580238,"(47.580238, -122.382219)"
Parks,Herrings House Park (Tulaltx),4540 West Marginal Way,http://www.seattle.gov/parks/park_detail.asp?ID=4412,-122.349545,47.561514,"(47.561514, -122.349545)"
Parks,Belltown Cottage Park,2156 Elliott Ave,http://www.seattle.gov/parks/park_detail.asp?ID=4415,-122.350776,47.613889,"(47.613889, -122.350776)"
Parks,Linden Orchard Park,N 67th St / Linden Ave N,http://www.seattle.gov/parks/park_detail.asp?ID=4419,-122.347727,47.678016,"(47.678016, -122.347727)"
Parks,Trolley Hill Park,5TH AVE N / BLAINE ST,http://www.seattle.gov/parks/park_detail.asp?ID=4421,-122.347039,47.635143,"(47.635143, -122.347039)"
Parks,Maclean Park,1920 TAYLOR AVE N,http://www.seattle.gov/parks/park_detail.asp?ID=4422,-122.345276,47.636192,"(47.636192, -122.345276)"
Parks,Homer Harris Park,2401 E HOWELL ST,http://www.seattle.gov/parks/park_detail.asp?ID=4426,-122.300994,47.617309,"(47.617309, -122.300994)"
Parks,Union Bay Boglands #1,,http://www.seattle.gov/parks/park_detail.asp?ID=4431,-122.287122,47.657838,"(47.657838, -122.287122)"
Parks,Counterbalance Park,700 QUEEN ANNE AVE N,http://www.seattle.gov/parks/park_detail.asp?ID=4438,-122.356323,47.625683,"(47.625683, -122.356323)"
Parks,Lake People Park (Xacuabs),,http://www.seattle.gov/parks/park_detail.asp?ID=4439,-122.292012,47.569133,"(47.569133, -122.292012)"
Parks,Northgate Park,10548 5TH AVE NE,http://www.seattle.gov/parks/park_detail.asp?ID=4445,-122.322424,47.705194,"(47.705194, -122.322424)"
Parks,Bitter Lake Open Space Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4450,-122.348583,47.731181,"(47.731181, -122.348583)"
Parks,Northlake Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4452,-122.320826,47.654365,"(47.654365, -122.320826)"
Parks,Observatory Courts,,http://www.seattle.gov/parks/park_detail.asp?ID=322,-122.355134,47.631342,"(47.631342, -122.355134)"
Parks,Occidental Square,,http://www.seattle.gov/parks/park_detail.asp?ID=323,-122.333272,47.600463,"(47.600463, -122.333272)"
Parks,Pioneer Square,,http://www.seattle.gov/parks/park_detail.asp?ID=325,-122.333886,47.602076,"(47.602076, -122.333886)"
Parks,Prefontaine Place,,http://www.seattle.gov/parks/park_detail.asp?ID=326,-122.330883,47.601844,"(47.601844, -122.330883)"
Parks,David Rodgers Park,,http://www.seattle.gov/parks/park_detail.asp?ID=331,-122.359485,47.644135,"(47.644135, -122.359485)"
Parks,Westlake Park,,http://www.seattle.gov/parks/park_detail.asp?ID=332,-122.33724,47.611099,"(47.611099, -122.33724)"
Parks,Lake City Memorial Triangle,,http://www.seattle.gov/parks/park_detail.asp?ID=333,-122.295266,47.718819,"(47.718819, -122.295266)"
Parks,Westlake Square,,http://www.seattle.gov/parks/park_detail.asp?ID=334,-122.337285,47.613627,"(47.613627, -122.337285)"
Parks,Regrade Park,,http://www.seattle.gov/parks/park_detail.asp?ID=336,-122.344775,47.614331,"(47.614331, -122.344775)"
Parks,Mcgraw Square,,http://www.seattle.gov/parks/park_detail.asp?ID=339,-122.337587,47.61299,"(47.61299, -122.337587)"
Parks,Kerry Park And Viewpoint,,http://www.seattle.gov/parks/park_detail.asp?ID=342,-122.359873,47.629024,"(47.629024, -122.359873)"
Parks,Thorndyke Park,,http://www.seattle.gov/parks/park_detail.asp?ID=343,-122.390161,47.635099,"(47.635099, -122.390161)"
Parks,Lake Union Park,,http://www.seattle.gov/parks/park_detail.asp?ID=344,-122.337477,47.627142,"(47.627142, -122.337477)"
Parks,Powell Barnett Park,,http://www.seattle.gov/parks/park_detail.asp?ID=345,-122.295998,47.605196,"(47.605196, -122.295998)"
Parks,Belmont Place,,http://www.seattle.gov/parks/park_detail.asp?ID=346,-122.324408,47.625727,"(47.625727, -122.324408)"
Parks,Boren Place,,http://www.seattle.gov/parks/park_detail.asp?ID=348,-122.320952,47.604999,"(47.604999, -122.320952)"
Parks,Boylston Place,,http://www.seattle.gov/parks/park_detail.asp?ID=349,-122.32094,47.609976,"(47.609976, -122.32094)"
Parks,Firehouse Mini Park,,http://www.seattle.gov/parks/park_detail.asp?ID=351,-122.308558,47.608448,"(47.608448, -122.308558)"
Parks,Grand Army Cemetery,,http://www.seattle.gov/parks/park_detail.asp?ID=354,-122.316261,47.636461,"(47.636461, -122.316261)"
Parks,Harrison Ridge Greenbelt,,http://www.seattle.gov/parks/park_detail.asp?ID=356,-122.290339,47.619711,"(47.619711, -122.290339)"
Parks,Prentis I. Frazier Park,,http://www.seattle.gov/parks/park_detail.asp?ID=357,-122.301614,47.622895,"(47.622895, -122.301614)"
Parks,Hing Hay Park,,http://www.seattle.gov/parks/park_detail.asp?ID=358,-122.325435,47.598609,"(47.598609, -122.325435)"
Parks,Howell Park,,http://www.seattle.gov/parks/park_detail.asp?ID=359,-122.280314,47.617519,"(47.617519, -122.280314)"
Parks,Flo Ware Park,2800 S JACKSON ST,http://www.seattle.gov/parks/park_detail.asp?ID=363,-122.295868,47.599557,"(47.599557, -122.295868)"
Parks,International Childrens Park,,http://www.seattle.gov/parks/park_detail.asp?ID=364,-122.323412,47.596897,"(47.596897, -122.323412)"
Parks,Lakeview Place,,http://www.seattle.gov/parks/park_detail.asp?ID=366,-122.325705,47.62939,"(47.62939, -122.325705)"
Parks,Leschi Park,100 LAKESIDE AV S,http://www.seattle.gov/parks/park_detail.asp?ID=367,-122.28655,47.60093,"(47.60093, -122.28655)"
Parks,Madrona Park,,http://www.seattle.gov/parks/park_detail.asp?ID=370,-122.28268,47.609298,"(47.609298, -122.28268)"
Parks,Mccurdy (Horace) Park,E HAMLIN ST / E PARK DR E,http://www.seattle.gov/parks/park_detail.asp?ID=372,-122.300955,47.644951,"(47.644951, -122.300955)"
Parks,West Montlake Park,,http://www.seattle.gov/parks/park_detail.asp?ID=375,-122.30982,47.646219,"(47.646219, -122.30982)"
Parks,Roanoke Park,,http://www.seattle.gov/parks/park_detail.asp?ID=379,-122.320185,47.643723,"(47.643723, -122.320185)"
Parks,Spring Street Mini Park,,http://www.seattle.gov/parks/park_detail.asp?ID=381,-122.3124,47.611801,"(47.611801, -122.3124)"
Parks,Tashkent Park,,http://www.seattle.gov/parks/park_detail.asp?ID=384,-122.323444,47.62379,"(47.62379, -122.323444)"
Parks,Thomas Street Mini Park,,http://www.seattle.gov/parks/park_detail.asp?ID=386,-122.326216,47.621036,"(47.621036, -122.326216)"
Parks,Plum Tree Park,,http://www.seattle.gov/parks/park_detail.asp?ID=387,-122.299142,47.617053,"(47.617053, -122.299142)"
Parks,Ravenna Park,,http://www.seattle.gov/parks/park_detail.asp?ID=391,-122.305705,47.671402,"(47.671402, -122.305705)"
Parks,Foster Island (Wash. Park),,http://www.seattle.gov/parks/park_detail.asp?ID=393,-122.294833,47.636478,"(47.636478, -122.294833)"
Parks,Dr. Blanche Lavizzo Park,,http://www.seattle.gov/parks/park_detail.asp?ID=395,-122.304179,47.600278,"(47.600278, -122.304179)"
Parks,Judkins Park And Playfield,,http://www.seattle.gov/parks/park_detail.asp?ID=397,-122.303953,47.592425,"(47.592425, -122.303953)"
Parks,Volunteer Park,,http://www.seattle.gov/parks/park_detail.asp?ID=399,-122.315568,47.630378,"(47.630378, -122.315568)"
Parks,Bradner Gardens Park,,http://www.seattle.gov/parks/park_detail.asp?ID=401,-122.295426,47.587419,"(47.587419, -122.295426)"
Parks,Dearborn Park,,http://www.seattle.gov/parks/park_detail.asp?ID=408,-122.296225,47.553389,"(47.553389, -122.296225)"
Parks,Genesee Park And Playfield,,http://www.seattle.gov/parks/park_detail.asp?ID=409,-122.278746,47.564857,"(47.564857, -122.278746)"
Parks,Thornton Creek Park #1,1302 10TH AVE NE,http://www.seattle.gov/parks/park_detail.asp?ID=416,-122.307629,47.707034,"(47.707034, -122.307629)"
Parks,Mount Baker Park,,http://www.seattle.gov/parks/park_detail.asp?ID=419,-122.288481,47.580957,"(47.580957, -122.288481)"
Parks,Chinook Beach Park,RAINIER AVE S / S ITHACA ST,http://www.seattle.gov/parks/park_detail.asp?ID=421,-122.258376,47.520135,"(47.520135, -122.258376)"
Parks,Seward Park,,http://www.seattle.gov/parks/park_detail.asp?ID=428,-122.252449,47.5543,"(47.5543, -122.252449)"
Parks,Martha Washington Park,,http://www.seattle.gov/parks/park_detail.asp?ID=432,-122.260054,47.542398,"(47.542398, -122.260054)"
Parks,Dr. Jose Rizal Park,,http://www.seattle.gov/parks/park_detail.asp?ID=433,-122.318451,47.592681,"(47.592681, -122.318451)"
Parks,Beer Sheva Park,,http://www.seattle.gov/parks/park_detail.asp?ID=440,-122.263223,47.524193,"(47.524193, -122.263223)"
Parks,Alki Beach Park,,http://www.seattle.gov/parks/park_detail.asp?ID=445,-122.400127,47.58671,"(47.58671, -122.400127)"
Parks,Belvedere Park,,http://www.seattle.gov/parks/park_detail.asp?ID=447,-122.376895,47.580672,"(47.580672, -122.376895)"
Parks,Duwamish Head Greenbelt,,http://www.seattle.gov/parks/park_detail.asp?ID=451,-122.378909,47.584928,"(47.584928, -122.378909)"
Parks,Seacrest Park,,http://www.seattle.gov/parks/park_detail.asp?ID=455,-122.378676,47.588951,"(47.588951, -122.378676)"
